Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
US-2024-001481,2022-11-03,2022-11-06,Second Class,CG-65280,Corporate,Central,Minnesota,Furniture,Bookcases,2,390.15,0.15,663.25,58.64
US-2024-001482,2022-04-06,2022-04-11,Standard Class,CG-68205,Home Office,South,Louisiana,Office Supplies,Envelopes,1,14.23,0.0,14.23,2.55
US-2024-001483,2023-03-27,2023-03-29,Second Class,CG-81176,Consumer,Central,Wisconsin,Office Supplies,Storage,2,59.07,0.2,94.52,24.42
US-2024-001484,2024-07-12,2024-07-17,First Class,CG-33485,Consumer,West,Washington,Technology,Phones,1,185.89,0.3,130.12,-3.78
US-2024-001485,2022-01-18,2022-01-20,Standard Class,CG-26525,Corporate,East,New York,Office Supplies,Storage,7,117.86,0.4,495.0,-7.55
US-2024-001486,2022-01-03,2022-01-10,Standard Class,CG-89691,Corporate,East,Pennsylvania,Technology,Accessories,6,71.17,0.0,427.02,105.99
US-2024-001487,2022-12-17,2022-12-18,Standard Class,CG-24688,Home Office,West,Arizona,Technology,Phones,2,196.68,0.0,550.7,68.82
US-2024-001488,2024-10-27,2024-11-02,Standard Class,CG-71662,Corporate,Central,Indiana,Technology,Accessories,2,53.64,0.1,96.56,9.43
US-2024-001489,2022-12-09,2022-12-10,Standard Class,CG-38304,Home Office,West,Utah,Furniture,Furnishings,4,64.81,0.15,220.35,11.37
US-2024-001490,2022-05-18,2022-05-24,Second Class,CG-77359,Consumer,South,North Carolina,Technology,Machines,5,693.84,0.15,2948.83,855.34
US-2024-001491,2022-10-10,2022-10-12,Second Class,CG-39968,Corporate,East,New York,Furniture,Chairs,2,101.35,0.15,172.29,10.02
US-2024-001492,2022-10-05,2022-10-07,Standard Class,CG-18655,Consumer,Central,Michigan,Office Supplies,Fasteners,5,4.18,0.3,14.61,-0.18
US-2024-001493,2024-05-13,2024-05-18,Standard Class,CG-16646,Home Office,East,New Jersey,Furniture,Chairs,3,99.62,0.2,239.09,30.92
US-2024-001494,2023-07-22,2023-07-24,Standard Class,CG-23531,Consumer,East,New Jersey,Office Supplies,Storage,2,120.56,0.5,120.56,-52.94
US-2024-001495,2023-05-15,2023-05-20,Second Class,CG-99414,Consumer,East,Virginia,Furniture,Tables,1,330.95,0.0,330.95,30.89
US-2024-001496,2022-04-28,2022-05-03,Second Class,CG-27304,Home Office,East,Florida,Office Supplies,Storage,1,50.0,0.1,45.0,11.48
US-2024-001497,2022-05-26,2022-05-26,Second Class,CG-79584,Home Office,West,Nevada,Technology,Accessories,3,36.07,0.3,75.75,-3.18
US-2024-001498,2023-03-23,2023-03-24,First Class,CG-36610,Consumer,Central,Illinois,Technology,Machines,1,1173.83,0.0,1173.83,274.59
US-2024-001499,2022-08-31,2022-09-06,Standard Class,CG-61544,Home Office,West,Oregon,Office Supplies,Supplies,5,36.03,0.5,90.07,-34.55
US-2024-001500,2024-08-01,2024-08-01,Standard Class,CG-43388,Home Office,South,North Carolina,Furniture,Tables,2,322.57,0.2,516.11,48.23
US-2024-001501,2023-09-08,2023-09-08,Standard Class,CG-11118,Corporate,South,North Carolina,Technology,Machines,1,895.34,0.0,895.34,161.38
US-2024-001502,2023-09-12,2023-09-18,Standard Class,CG-63862,Consumer,East,Pennsylvania,Office Supplies,Binders,1,3.33,0.5,1.67,-0.59
US-2024-001503,2022-10-09,2022-10-14,First Class,CG-15149,Home Office,Central,Michigan,Technology,Copiers,1,991.33,0.1,892.2,85.74
US-2024-001504,2024-12-29,2025-01-05,First Class,CG-21093,Home Office,West,Utah,Technology,Phones,1,204.41,0.0,286.17,47.29
US-2024-001505,2024-02-18,2024-02-22,Standard Class,CG-70415,Home Office,Central,Minnesota,Furniture,Chairs,3,283.13,0.5,424.69,-151.34
US-2024-001506,2023-01-18,2023-01-23,Second Class,CG-20164,Corporate,East,Pennsylvania,Furniture,Furnishings,1,91.39,0.15,77.68,3.24
US-2024-001507,2022-06-11,2022-06-16,First Class,CG-61171,Home Office,South,Alabama,Furniture,Furnishings,5,60.64,0.2,242.57,18.22
US-2024-001508,2023-07-05,2023-07-12,Standard Class,CG-36131,Corporate,South,Louisiana,Technology,Machines,5,931.05,0.0,4655.26,383.1
US-2024-001509,2024-01-09,2024-01-12,Standard Class,CG-46746,Home Office,South,Tennessee,Office Supplies,Paper,53,28.54,0.5,756.35,128.58
US-2024-001510,2022-09-17,2022-09-18,Standard Class,CG-50153,Corporate,Central,Texas,Technology,Accessories,2,45.92,0.4,55.11,-0.17
US-2024-001511,2024-11-06,2024-11-07,First Class,CG-68547,Consumer,South,Louisiana,Furniture,Furnishings,2,49.38,0.0,98.77,3.27
US-2024-001512,2023-01-08,2023-01-09,First Class,CG-33801,Consumer,West,Nevada,Office Supplies,Binders,2,12.57,0.0,25.13,6.44
US-2024-001513,2024-02-28,2024-02-29,First Class,CG-49452,Corporate,West,Utah,Office Supplies,Supplies,5,18.47,0.5,46.17,-21.39
US-2024-001514,2023-10-11,2023-10-15,Standard Class,CG-12368,Consumer,South,Louisiana,Office Supplies,Envelopes,3,6.87,0.1,18.54,4.76
US-2024-001515,2022-03-03,2022-03-04,Standard Class,CG-83004,Home Office,Central,Illinois,Furniture,Bookcases,1,356.33,0.2,285.06,-7.16
US-2024-001516,2023-07-30,2023-08-04,Standard Class,CG-99165,Corporate,Central,Wisconsin,Furniture,Tables,5,437.92,0.1,1970.64,82.34
US-2024-001517,2024-10-17,2024-10-17,Standard Class,CG-39171,Consumer,East,New Jersey,Technology,Accessories,49,64.82,0.0,3176.3,635.26
US-2024-001518,2024-06-29,2024-07-06,Standard Class,CG-18119,Home Office,South,Alabama,Technology,Machines,2,1652.7,0.0,3305.41,794.63
US-2024-001519,2022-04-06,2022-04-11,First Class,CG-73418,Corporate,West,California,Office Supplies,Labels,49,10.07,0.15,419.38,71.29
US-2024-001520,2022-12-31,2023-01-02,Standard Class,CG-26176,Consumer,Central,Ohio,Technology,Copiers,1,816.01,0.0,1142.41,181.24
US-2024-001521,2023-03-22,2023-03-28,Standard Class,CG-30207,Home Office,West,Nevada,Furniture,Bookcases,1,448.86,0.0,448.86,20.91
US-2024-001522,2024-11-27,2024-12-03,Standard Class,CG-26753,Home Office,West,Arizona,Technology,Copiers,2,638.27,0.15,1519.1,246.99
US-2024-001523,2024-02-04,2024-02-09,First Class,CG-90733,Home Office,East,Pennsylvania,Furniture,Chairs,1,184.35,0.15,156.69,14.76
US-2024-001524,2023-01-25,2023-01-27,Standard Class,CG-76489,Corporate,South,Kentucky,Technology,Copiers,4,635.28,0.0,2541.11,527.83
US-2024-001525,2023-12-18,2023-12-18,Standard Class,CG-76278,Consumer,West,Arizona,Office Supplies,Appliances,2,172.18,0.0,344.37,14.92
US-2024-001526,2022-11-21,2022-11-24,Standard Class,CG-82564,Consumer,West,Nevada,Furniture,Chairs,2,182.07,0.0,364.14,48.25
US-2024-001527,2023-04-01,2023-04-03,Second Class,CG-44426,Corporate,South,Kentucky,Office Supplies,Supplies,5,9.61,0.2,38.45,4.85
US-2024-001528,2022-09-26,2022-09-28,Standard Class,CG-55364,Consumer,East,Pennsylvania,Furniture,Bookcases,3,259.55,0.2,622.92,22.01
US-2024-001529,2022-11-12,2022-11-14,Standard Class,CG-95994,Corporate,South,Georgia,Office Supplies,Binders,4,28.52,0.15,96.96,19.82
US-2024-001530,2022-04-11,2022-04-17,Standard Class,CG-23702,Home Office,South,North Carolina,Furniture,Bookcases,2,247.6,0.0,495.2,27.96
US-2024-001531,2023-04-29,2023-04-29,Standard Class,CG-38803,Corporate,East,Virginia,Office Supplies,Art,3,6.49,0.0,19.47,4.73
US-2024-001532,2024-02-29,2024-03-02,Standard Class,CG-51134,Consumer,Central,Wisconsin,Office Supplies,Envelopes,2,8.37,0.2,13.4,1.91
US-2024-001533,2023-07-21,2023-07-28,Standard Class,CG-45083,Corporate,Central,Indiana,Furniture,Chairs,6,130.59,0.15,666.02,29.46
US-2024-001534,2022-05-28,2022-05-29,Standard Class,CG-59279,Home Office,Central,Michigan,Office Supplies,Fasteners,1,7.56,0.5,3.78,-1.2
US-2024-001535,2023-03-10,2023-03-15,Standard Class,CG-66963,Corporate,Central,Minnesota,Furniture,Bookcases,1,247.43,0.0,247.43,19.85
US-2024-001536,2022-11-21,2022-11-21,Standard Class,CG-66360,Home Office,South,Georgia,Furniture,Bookcases,1,268.4,0.0,268.4,25.7
US-2024-001537,2024-04-06,2024-04-13,Standard Class,CG-20473,Home Office,South,Alabama,Furniture,Tables,2,365.45,0.1,657.8,71.91
US-2024-001538,2023-01-15,2023-01-17,Standard Class,CG-93545,Corporate,West,Nevada,Office Supplies,Supplies,2,13.92,0.0,27.83,4.39
US-2024-001539,2023-03-02,2023-03-06,Standard Class,CG-85788,Home Office,West,Utah,Office Supplies,Labels,2,9.64,0.2,15.42,2.8
US-2024-001540,2023-11-17,2023-11-19,Standard Class,CG-47065,Consumer,West,Washington,Furniture,Bookcases,1,239.57,0.3,167.7,-6.1
US-2024-001541,2024-07-23,2024-07-27,Standard Class,CG-67050,Home Office,West,California,Furniture,Tables,6,370.99,0.1,2003.34,116.83
US-2024-001542,2024-10-13,2024-10-19,Standard Class,CG-14426,Corporate,South,Tennessee,Furniture,Tables,4,491.26,0.0,1965.06,70.62
US-2024-001543,2023-06-11,2023-06-16,Standard Class,CG-84061,Corporate,East,Massachusetts,Office Supplies,Envelopes,2,11.76,0.0,23.52,3.78
US-2024-001544,2024-05-23,2024-05-25,Same Day,CG-58622,Corporate,West,California,Technology,Machines,1,15.76,0.15,13.39,2.76
US-2024-001545,2024-08-12,2024-08-12,Standard Class,CG-20271,Corporate,West,Washington,Technology,Copiers,2,967.27,0.15,1644.36,275.02
US-2024-001546,2023-10-06,2023-10-10,First Class,CG-53307,Home Office,Central,Indiana,Office Supplies,Labels,5,11.3,0.0,56.51,7.43
US-2024-001547,2023-06-21,2023-06-25,Second Class,CG-89621,Corporate,Central,Minnesota,Furniture,Furnishings,3,51.73,0.0,155.18,21.72
US-2024-001548,2023-05-12,2023-05-16,Standard Class,CG-96164,Corporate,Central,Illinois,Technology,Machines,5,866.82,0.0,4334.08,545.73
US-2024-001549,2022-12-17,2022-12-19,Standard Class,CG-97688,Home Office,Central,Indiana,Office Supplies,Binders,3,10.79,0.1,29.13,8.94
US-2024-001550,2024-12-27,2024-12-31,Standard Class,CG-15682,Consumer,West,California,Technology,Phones,1,113.64,0.15,135.23,32.83
US-2024-001551,2024-09-07,2024-09-12,Standard Class,CG-26470,Home Office,Central,Illinois,Office Supplies,Paper,2,25.29,0.1,45.52,3.87
US-2024-001552,2022-03-18,2022-03-21,Standard Class,CG-17157,Corporate,Central,Indiana,Office Supplies,Fasteners,2,3.97,0.0,7.94,1.3
US-2024-001553,2022-02-26,2022-02-28,First Class,CG-79306,Corporate,West,Washington,Furniture,Chairs,3,137.92,0.1,372.38,53.24
US-2024-001554,2024-03-13,2024-03-16,Standard Class,CG-19015,Corporate,South,Georgia,Technology,Phones,6,80.3,0.0,481.81,81.23
US-2024-001555,2023-06-19,2023-06-24,Standard Class,CG-16299,Consumer,Central,Wisconsin,Office Supplies,Paper,-2,17.81,0.0,-35.61,-6.05
US-2024-001556,2023-02-24,2023-02-28,First Class,CG-44750,Consumer,South,North Carolina,Technology,Copiers,1,1107.9,0.0,1107.9,204.6
US-2024-001557,2024-04-12,2024-04-15,Second Class,CG-96249,Consumer,Central,Illinois,Technology,Phones,3,289.64,0.0,868.93,170.29
US-2024-001558,2024-03-22,2024-03-22,Standard Class,CG-30052,Home Office,Central,Wisconsin,Technology,Copiers,2,425.82,0.0,851.65,172.54
US-2024-001559,2022-07-03,2022-07-10,Standard Class,CG-39934,Corporate,West,Nevada,Office Supplies,Envelopes,7,2.0,0.0,14.0,2.51
US-2024-001560,2024-01-21,2024-01-21,Standard Class,CG-30903,Home Office,Central,Ohio,Office Supplies,Labels,1,8.83,0.2,7.07,1.13
US-2024-001561,2023-02-12,2023-02-15,Standard Class,CG-11305,Consumer,East,New York,Furniture,Bookcases,1,117.11,0.0,117.11,13.44
US-2024-001562,2023-04-16,2023-04-16,Standard Class,CG-57867,Corporate,South,Alabama,Office Supplies,Art,3,14.7,0.0,44.11,10.63
US-2024-001563,2022-01-22,2022-01-29,First Class,CG-46437,Consumer,South,Louisiana,Technology,Machines,4,692.03,0.0,2768.13,591.63
US-2024-001564,2024-01-29,2024-02-01,Standard Class,CG-27276,Consumer,East,New Jersey,Technology,Machines,4,1018.75,0.0,4075.02,974.26
US-2024-001565,2022-04-06,2022-04-08,Standard Class,CG-27354,Corporate,West,Colorado,Technology,Accessories,1,63.61,0.2,50.88,13.79
US-2024-001566,2023-08-23,2023-08-23,First Class,CG-72427,Consumer,South,Kentucky,Office Supplies,Fasteners,3,5.22,0.1,14.11,2.17
US-2024-001567,2024-10-11,2024-10-16,First Class,CG-80362,Corporate,West,Arizona,Technology,Copiers,5,174.61,0.0,873.04,139.92
US-2024-001568,2024-06-21,2024-06-23,Second Class,CG-54989,Corporate,East,Massachusetts,Technology,Accessories,1,84.09,0.0,84.09,26.99
US-2024-001569,2024-02-29,2024-03-06,Second Class,CG-20001,Corporate,Central,Indiana,Technology,Copiers,6,955.67,0.1,5160.6,834.98
US-2024-001570,2023-01-17,2023-01-18,Standard Class,CG-82456,Consumer,West,California,Technology,Phones,6,149.31,0.0,895.86,137.43
US-2024-001571,2024-05-01,2024-05-01,Second Class,CG-56205,Consumer,South,Georgia,Office Supplies,Fasteners,3,2.0,0.2,4.8,1.11
US-2024-001572,2022-08-01,2022-08-05,Second Class,CG-43361,Consumer,Central,Wisconsin,Furniture,Tables,1,283.34,0.0,283.34,50.96
US-2024-001573,2023-05-27,2023-05-30,Standard Class,CG-99797,Consumer,East,New York,Office Supplies,Fasteners,1,3.3,0.0,3.3,0.67
US-2024-001574,2023-06-18,2023-06-24,First Class,CG-47997,Consumer,East,New Jersey,Technology,Accessories,3,93.71,0.3,196.79,-7.85
US-2024-001575,2023-08-26,2023-08-30,Standard Class,CG-12727,Consumer,Central,Indiana,Technology,Phones,1,101.61,0.0,101.61,19.96
US-2024-001576,2022-12-07,2022-12-07,First Class,CG-68745,Home Office,South,Louisiana,Technology,Machines,1,1714.42,0.2,1920.16,454.99
US-2024-001577,2024-10-14,2024-10-18,Second Class,CG-45128,Consumer,South,Alabama,Technology,Copiers,3,1074.7,0.0,3224.1,923.77
US-2024-001578,2023-01-14,2023-01-21,First Class,CG-62345,Corporate,Central,Minnesota,Furniture,Chairs,1,246.1,0.0,246.1,11.33
US-2024-001579,2023-12-17,2023-12-18,Standard Class,CG-19350,Home Office,East,New York,Technology,Machines,1,277.71,0.0,388.79,58.11
US-2024-001580,2023-10-23,2023-10-29,Standard Class,CG-32591,Consumer,Central,Michigan,Technology,Phones,3,227.35,0.3,477.44,-8.46
US-2024-001581,2023-08-31,2023-09-02,Standard Class,CG-35497,Corporate,West,Oregon,Technology,Machines,3,1397.65,0.0,4192.94,745.34
US-2024-001582,2023-02-24,2023-02-25,Standard Class,CG-94196,Home Office,West,California,Office Supplies,Supplies,5,17.05,0.0,85.25,15.45
US-2024-001583,2022-06-21,2022-06-23,First Class,CG-58822,Consumer,East,New York,Office Supplies,Fasteners,2,5.43,0.4,6.51,-0.29
US-2024-001584,2022-11-11,2022-11-17,Standard Class,CG-80416,Home Office,South,Alabama,Office Supplies,Appliances,2,172.5,0.0,345.0,72.52
US-2024-001585,2022-04-30,2022-05-06,Standard Class,CG-93660,Corporate,East,New Jersey,Furniture,Bookcases,5,263.84,0.4,791.53,-19.87
US-2024-001586,2024-12-10,2024-12-17,Standard Class,CG-25565,Corporate,Central,Minnesota,Technology,Phones,3,165.91,0.0,696.81,179.07
US-2024-001587,2024-06-10,2024-06-12,Standard Class,CG-33989,Home Office,East,New York,Technology,Copiers,3,497.4,0.0,1492.2,316.53
US-2024-001588,2022-02-05,2022-02-09,Second Class,CG-76988,Consumer,Central,Illinois,Technology,Machines,2,1224.79,0.2,1959.66,512.8
US-2024-001589,2022-08-18,2022-08-19,Standard Class,CG-36104,Home Office,South,North Carolina,Office Supplies,Fasteners,2,8.11,0.1,14.61,1.98
US-2024-001590,2022-08-16,2022-08-16,Standard Class,CG-31141,Corporate,South,Alabama,Furniture,Chairs,3,121.27,0.0,363.81,22.16
US-2024-001591,2023-11-21,2023-11-24,Standard Class,CG-40794,Consumer,West,California,Office Supplies,Appliances,1,147.04,0.0,147.04,25.32
US-2024-001592,2022-01-04,2022-01-09,Standard Class,CG-69950,Consumer,South,Louisiana,Furniture,Bookcases,1,348.17,0.0,348.17,24.48
US-2024-001593,2024-06-12,2024-06-15,First Class,CG-73393,Consumer,East,Virginia,Technology,Phones,3,169.03,0.4,304.26,-12.11
US-2024-001594,2024-04-14,2024-04-15,Standard Class,CG-24242,Home Office,West,Utah,Technology,Phones,1,263.88,0.1,237.49,59.23
US-2024-001595,2022-01-02,2022-01-03,Standard Class,CG-34488,Home Office,East,Pennsylvania,Furniture,Chairs,2,240.77,0.7,144.46,-53.43
US-2024-001596,2024-08-02,2024-08-03,Standard Class,CG-58527,Corporate,West,Nevada,Office Supplies,Storage,2,111.83,0.15,190.11,20.49
US-2024-001597,2022-12-09,2022-12-09,Second Class,CG-63706,Home Office,West,Colorado,Technology,Machines,1,1363.66,0.0,1909.12,472.61
US-2024-001598,2022-08-28,2022-09-04,First Class,CG-55867,Home Office,West,Oregon,Technology,Phones,2,308.26,0.1,554.87,111.79
US-2024-001599,2024-10-15,2024-10-17,Second Class,CG-60393,Consumer,East,New Jersey,Office Supplies,Paper,2,30.75,0.5,30.75,-11.68
US-2024-001600,2022-12-16,2022-12-21,Standard Class,CG-39296,Consumer,East,Massachusetts,Office Supplies,Envelopes,2,6.73,0.5,6.73,-2.48
US-2024-001601,2023-07-13,2023-07-19,Second Class,CG-28706,Consumer,South,Kentucky,Office Supplies,Binders,2,17.56,0.15,29.85,3.1
US-2024-001602,2024-04-23,2024-04-29,Standard Class,CG-50238,Corporate,West,Colorado,Office Supplies,Paper,2,23.33,0.1,41.99,4.47
US-2024-001603,2024-10-16,2024-10-20,Standard Class,CG-49618,Home Office,Central,Ohio,Office Supplies,Art,6,11.47,0.0,68.8,8.53
US-2024-001604,2022-08-19,2022-08-25,Standard Class,CG-59914,Corporate,South,Louisiana,Technology,Machines,1,802.03,0.2,641.63,89.76
US-2024-001605,2023-08-23,2023-08-23,Standard Class,CG-32400,Corporate,West,Colorado,Technology,Copiers,3,729.97,0.1,1970.91,383.22
US-2024-001606,2022-08-31,2022-08-31,Standard Class,CG-33480,Consumer,South,Georgia,Office Supplies,Paper,1,20.61,0.15,17.52,4.53
US-2024-001607,2023-07-09,2023-07-13,Standard Class,CG-49992,Consumer,East,New York,Technology,Copiers,5,979.52,0.3,3428.31,-114.87
US-2024-001608,2023-05-01,2023-05-08,Standard Class,CG-11667,Home Office,West,Arizona,Office Supplies,Paper,1,25.12,0.5,12.56,-5.75
US-2024-001609,2022-04-07,2022-04-07,Standard Class,CG-56647,Home Office,Central,Wisconsin,Office Supplies,Paper,1,19.49,0.4,11.7,-0.13
US-2024-001610,2023-02-21,2023-02-21,First Class,CG-48560,Corporate,South,Tennessee,Furniture,Furnishings,2,46.41,0.1,83.54,3.97
US-2024-001611,2024-06-03,2024-06-10,Standard Class,CG-92709,Home Office,South,Kentucky,Furniture,Bookcases,5,203.33,0.3,711.64,-34.47
US-2024-001612,2023-02-22,2023-02-28,Standard Class,CG-88027,Home Office,West,California,Furniture,Furnishings,5,42.71,0.0,213.56,22.65
US-2024-001613,2022-03-30,2022-04-05,Standard Class,CG-28581,Home Office,Central,Ohio,Technology,Phones,4,210.73,0.0,842.91,164.86
US-2024-001614,2022-09-16,2022-09-17,Standard Class,CG-26368,Corporate,South,Alabama,Furniture,Furnishings,6,50.33,0.2,241.58,28.86
US-2024-001615,2022-01-17,2022-01-22,Standard Class,CG-99749,Home Office,Central,Ohio,Furniture,Furnishings,2,81.0,0.1,145.81,4.7
US-2024-001616,2023-10-29,2023-11-03,Standard Class,CG-50965,Home Office,South,Tennessee,Furniture,Bookcases,4,314.23,0.3,879.86,-20.48
US-2024-001617,2022-01-13,2022-01-20,First Class,CG-42654,Consumer,Central,Michigan,Technology,Machines,4,1147.93,0.4,2755.03,-129.99
US-2024-001618,2024-03-18,2024-03-20,Second Class,CG-30585,Consumer,West,Utah,Office Supplies,Envelopes,5,9.77,0.15,41.53,5.51
US-2024-001619,2024-05-21,2024-05-25,Standard Class,CG-86605,Home Office,East,Virginia,Office Supplies,Supplies,1,16.71,0.15,14.2,2.0
US-2024-001620,2023-09-18,2023-09-20,Second Class,CG-58266,Corporate,East,New Jersey,Office Supplies,Art,2,13.37,0.7,8.02,-2.93
US-2024-001621,2022-06-22,2022-06-29,Standard Class,CG-45290,Corporate,West,Arizona,Technology,Accessories,1,37.92,0.1,34.13,8.57
US-2024-001622,2024-08-23,2024-08-26,Second Class,CG-24697,Home Office,East,Massachusetts,Furniture,Furnishings,3,22.28,0.2,53.47,5.52
US-2024-001623,2024-08-02,2024-08-03,Standard Class,CG-76918,Corporate,South,North Carolina,Office Supplies,Fasteners,1,7.56,0.0,7.56,0.86
US-2024-001624,2024-12-30,2024-12-30,Standard Class,CG-65983,Consumer,East,Florida,Furniture,Bookcases,3,227.64,0.4,409.75,-0.4
US-2024-001625,2022-03-18,2022-03-25,Standard Class,CG-34111,Consumer,West,Oregon,Furniture,Tables,2,267.75,0.0,535.49,35.36
US-2024-001626,2023-10-10,2023-10-11,Standard Class,CG-73259,Consumer,South,Kentucky,Office Supplies,Paper,1,28.69,0.15,24.39,5.91
US-2024-001627,2024-11-14,2024-11-14,Standard Class,CG-72808,Home Office,West,Oregon,Office Supplies,Storage,1,68.42,0.0,68.42,10.55
US-2024-001628,2024-06-25,2024-07-01,First Class,CG-89246,Home Office,South,Louisiana,Furniture,Furnishings,1,50.8,0.3,35.56,-1.54
US-2024-001629,2023-06-11,2023-06-17,Second Class,CG-72874,Corporate,Central,Michigan,Furniture,Bookcases,2,235.52,0.1,423.93,24.31
US-2024-001630,2023-04-12,2023-04-12,Standard Class,CG-48641,Consumer,Central,Illinois,Furniture,Bookcases,2,170.49,0.4,204.59,-8.49
US-2024-001631,2024-03-09,2024-03-13,Second Class,CG-74261,Home Office,Central,Indiana,Technology,Phones,2,196.85,0.0,393.7,41.38
US-2024-001632,2023-11-04,2023-11-09,Second Class,CG-80623,Consumer,West,Colorado,Technology,Accessories,1,40.85,0.0,57.19,11.34
US-2024-001633,2022-06-01,2022-06-03,Standard Class,CG-79352,Home Office,East,New Jersey,Technology,Phones,5,119.72,0.1,538.74,147.9
US-2024-001634,2023-09-05,2023-09-09,First Class,CG-61277,Consumer,Central,Minnesota,Furniture,Tables,2,260.59,0.3,364.82,-8.7
US-2024-001635,2024-12-07,2024-12-08,Standard Class,CG-20736,Home Office,East,New Jersey,Furniture,Chairs,2,125.99,0.1,226.78,16.32
US-2024-001636,2023-05-19,2023-05-26,First Class,CG-85085,Consumer,Central,Michigan,Technology,Accessories,4,64.07,0.15,217.84,42.05
US-2024-001637,2022-12-08,2022-12-09,Standard Class,CG-58977,Home Office,West,Oregon,Office Supplies,Binders,2,7.11,0.0,14.22,2.14
US-2024-001638,2022-07-03,2022-07-08,Second Class,CG-26585,Home Office,West,Colorado,Technology,Phones,4,233.51,0.0,934.03,185.06
US-2024-001639,2024-03-19,2024-03-19,Second Class,CG-50288,Consumer,West,Arizona,Furniture,Bookcases,2,451.4,0.3,631.97,-0.48
US-2024-001640,2022-10-03,2022-10-08,Standard Class,CG-75835,Consumer,South,Georgia,Technology,Accessories,3,64.13,0.0,192.4,34.15
US-2024-001641,2022-09-09,2022-09-09,Standard Class,CG-79590,Consumer,East,Massachusetts,Furniture,Tables,1,337.91,0.0,337.91,12.59
US-2024-001642,2024-10-13,2024-10-16,Standard Class,CG-37392,Corporate,East,Florida,Furniture,Chairs,3,257.27,0.1,694.63,19.08
US-2024-001643,2023-12-25,2023-12-28,Second Class,CG-66387,Consumer,West,Utah,Office Supplies,Supplies,1,17.41,0.3,12.19,-0.15
US-2024-001644,2022-07-05,2022-07-10,Second Class,CG-73877,Corporate,South,Kentucky,Furniture,Bookcases,4,157.16,0.0,628.63,-0.36
US-2024-001645,2023-01-16,2023-01-21,Standard Class,CG-76592,Consumer,West,Nevada,Office Supplies,Envelopes,1,4.46,0.0,4.46,0.97
US-2024-001646,2023-05-07,2023-05-14,Standard Class,CG-42685,Corporate,West,Colorado,Furniture,Tables,2,523.88,0.0,1047.77,82.28
US-2024-001647,2023-08-28,2023-08-30,Standard Class,CG-52379,Corporate,Central,Michigan,Furniture,Tables,3,575.07,0.15,1466.42,189.07
US-2024-001648,2023-02-24,2023-03-01,Standard Class,CG-81678,Home Office,Central,Ohio,Office Supplies,Appliances,1,247.02,0.15,209.97,31.52
US-2024-001649,2022-01-03,2022-01-05,Standard Class,CG-23428,Consumer,West,Oregon,Furniture,Tables,6,239.97,0.1,1295.84,136.47
US-2024-001650,2023-06-24,2023-06-28,Second Class,CG-85383,Corporate,West,Arizona,Technology,Copiers,5,427.63,0.1,1924.35,291.4
US-2024-001651,2022-04-02,2022-04-08,Standard Class,CG-69551,Corporate,West,Arizona,Furniture,Chairs,1,78.17,0.15,66.45,5.12
US-2024-001652,2023-07-07,2023-07-12,Second Class,CG-74351,Corporate,West,Colorado,Technology,Copiers,2,1008.26,0.4,1209.92,-52.28
US-2024-001653,2022-09-10,2022-09-17,Standard Class,CG-60298,Consumer,West,Utah,Office Supplies,Supplies,6,10.1,0.7,18.19,-8.33
US-2024-001654,2023-07-09,2023-07-09,Standard Class,CG-40675,Consumer,West,Arizona,Office Supplies,Envelopes,3,4.9,0.5,7.35,-2.53
US-2024-001655,2023-03-16,2023-03-22,Standard Class,CG-55758,Corporate,South,Georgia,Office Supplies,Art,1,12.41,0.0,12.41,3.48
US-2024-001656,2023-01-31,2023-02-06,Same Day,CG-95879,Consumer,East,Florida,Furniture,Furnishings,1,48.46,0.0,48.46,5.71
US-2024-001657,2022-12-15,2022-12-18,First Class,CG-12579,Home Office,West,Utah,Technology,Machines,2,1176.62,0.0,3294.55,643.41
US-2024-001658,2022-04-26,2022-05-03,Second Class,CG-19867,Home Office,Central,Texas,Technology,Copiers,-3,1001.05,0.0,-3003.16,-600.63
US-2024-001659,2022-05-02,2022-05-09,Second Class,CG-83140,Corporate,West,Utah,Furniture,Chairs,4,67.24,0.1,242.06,3.64
US-2024-001660,2024-08-30,2024-09-01,Second Class,CG-28894,Corporate,South,North Carolina,Furniture,Chairs,2,197.11,0.8,78.85,-36.93
US-2024-001661,2023-01-15,2023-01-19,Standard Class,CG-60144,Home Office,East,Pennsylvania,Office Supplies,Art,1,26.7,0.0,26.7,6.11
US-2024-001662,2024-12-12,2024-12-18,Standard Class,CG-29850,Corporate,East,New York,Office Supplies,Appliances,3,149.85,0.0,449.55,94.73
US-2024-001663,2022-03-13,2022-03-13,Standard Class,CG-14086,Consumer,South,Alabama,Technology,Copiers,2,1013.81,0.1,1824.85,401.74
US-2024-001664,2022-01-21,2022-01-26,Standard Class,CG-11615,Home Office,Central,Texas,Furniture,Bookcases,6,206.67,0.1,1116.01,90.24
US-2024-001665,2022-02-23,2022-03-02,Standard Class,CG-76757,Corporate,West,Washington,Furniture,Tables,1,375.13,0.3,262.59,-5.69
US-2024-001666,2024-08-25,2024-08-26,Second Class,CG-46612,Corporate,East,Pennsylvania,Furniture,Bookcases,4,281.24,0.0,1124.98,150.64
